ID,rock_type
TEST_88693,Granite
TEST_88694,Granite
TEST_88695,Granite
TEST_88696,Granite
TEST_88697,Granite
TEST_88698,Granite
TEST_88699,Granite
TEST_88700,Granite
TEST_88701,Granite
TEST_88702,Granite
TEST_88703,Granite
TEST_88704,Granite
TEST_88705,Granite
TEST_88706,Granite
TEST_88707,Granite
TEST_88708,Granite
TEST_88709,Granite
TEST_88710,Granite
TEST_88711,Granite
TEST_88712,Granite
TEST_88713,Granite
TEST_88714,Granite
TEST_88715,Granite
TEST_88716,Gneiss
TEST_88717,Granite
TEST_88718,Granite
TEST_88719,Granite
TEST_88720,Granite
TEST_88721,Granite
TEST_88722,Granite
TEST_88723,Granite
TEST_88724,Granite
TEST_88725,Granite
TEST_88726,Granite
TEST_88727,Granite
TEST_88728,Granite
TEST_88729,Granite
TEST_88730,Granite
TEST_88731,Granite
TEST_88732,Granite
TEST_88733,Granite
TEST_88734,Granite
TEST_88735,Granite
TEST_88736,Granite
TEST_88737,Weathered_Rock
TEST_88738,Granite
TEST_88739,Granite
TEST_88740,Granite
TEST_88741,Granite
TEST_88742,Granite
TEST_88743,Granite
TEST_88744,Gneiss
TEST_88745,Granite
TEST_88746,Granite
TEST_88747,Granite
TEST_88748,Granite
TEST_88749,Granite
TEST_88750,Granite
TEST_88751,Granite
TEST_88752,Granite
TEST_88753,Granite
TEST_88754,Granite
TEST_88755,Granite
TEST_88756,Granite
TEST_88757,Granite
TEST_88758,Granite
TEST_88759,Granite
TEST_88760,Granite
TEST_88761,Granite
TEST_88762,Granite
TEST_88763,Granite
TEST_88764,Granite
TEST_88765,Granite
TEST_88766,Granite
TEST_88767,Granite
TEST_88768,Granite
TEST_88769,Granite
TEST_88770,Granite
TEST_88771,Granite
TEST_88772,Granite
TEST_88773,Granite
TEST_88774,Granite
TEST_88775,Mud_Sandstone
TEST_88776,Granite
TEST_88777,Gneiss
TEST_88778,Granite
TEST_88779,Granite
TEST_88780,Granite
TEST_88781,Granite
TEST_88782,Granite
TEST_88783,Granite
TEST_88784,Granite
TEST_88785,Granite
TEST_88786,Granite
TEST_88787,Granite
TEST_88788,Granite
TEST_88789,Granite
TEST_88790,Granite
TEST_88791,Granite
TEST_88792,Granite
TEST_88793,Granite
TEST_88794,Granite
TEST_88795,Weathered_Rock
TEST_88796,Granite
TEST_88797,Granite
TEST_88798,Granite
TEST_88799,Granite
TEST_88800,Granite
TEST_88801,Granite
TEST_88802,Granite
TEST_88803,Granite
TEST_88804,Granite
TEST_88805,Granite
TEST_88806,Granite
TEST_88807,Granite
TEST_88808,Granite
TEST_88809,Granite
TEST_88810,Granite
TEST_88811,Granite
TEST_88812,Granite
TEST_88813,Granite
TEST_88814,Granite
TEST_88815,Granite
TEST_88816,Granite
TEST_88817,Granite
TEST_88818,Granite
TEST_88819,Granite
TEST_88820,Granite
TEST_88821,Granite
TEST_88822,Granite
TEST_88823,Granite
TEST_88824,Granite
TEST_88825,Granite
TEST_88826,Granite
TEST_88827,Granite
TEST_88828,Granite
TEST_88829,Granite
TEST_88830,Granite
TEST_88831,Granite
TEST_88832,Granite
TEST_88833,Granite
TEST_88834,Granite
TEST_88835,Granite
TEST_88836,Granite
TEST_88837,Granite
TEST_88838,Granite
TEST_88839,Granite
TEST_88840,Granite
TEST_88841,Granite
TEST_88842,Granite
TEST_88843,Weathered_Rock
TEST_88844,Granite
TEST_88845,Granite
TEST_88846,Granite
TEST_88847,Weathered_Rock
TEST_88848,Granite
TEST_88849,Granite
TEST_88850,Granite
TEST_88851,Granite
TEST_88852,Granite
TEST_88853,Granite
TEST_88854,Granite
TEST_88855,Granite
TEST_88856,Granite
TEST_88857,Granite
TEST_88858,Granite
TEST_88859,Granite
TEST_88860,Granite
TEST_88861,Granite
TEST_88862,Granite
TEST_88863,Granite
TEST_88864,Granite
TEST_88865,Granite
TEST_88866,Granite
TEST_88867,Granite
TEST_88868,Granite
TEST_88869,Granite
TEST_88870,Granite
TEST_88871,Granite
TEST_88872,Granite
TEST_88873,Granite
TEST_88874,Granite
TEST_88875,Granite
TEST_88876,Granite
TEST_88877,Granite
TEST_88878,Granite
TEST_88879,Granite
TEST_88880,Granite
TEST_88881,Granite
TEST_88882,Granite
TEST_88883,Granite
TEST_88884,Granite
TEST_88885,Granite
TEST_88886,Granite
TEST_88887,Granite
TEST_88888,Granite
TEST_88889,Granite
TEST_88890,Granite
TEST_88891,Weathered_Rock
TEST_88892,Granite
TEST_88893,Granite
TEST_88894,Granite
TEST_88895,Granite
TEST_88896,Granite
TEST_88897,Granite
TEST_88898,Granite
TEST_88899,Granite
TEST_88900,Granite
TEST_88901,Granite
TEST_88902,Granite
TEST_88903,Granite
TEST_88904,Granite
TEST_88905,Granite
TEST_88906,Granite
TEST_88907,Granite
TEST_88908,Granite
TEST_88909,Granite
TEST_88910,Granite
TEST_88911,Granite
TEST_88912,Granite
TEST_88913,Granite
TEST_88914,Granite
TEST_88915,Weathered_Rock
TEST_88916,Granite
TEST_88917,Granite
TEST_88918,Weathered_Rock
TEST_88919,Granite
TEST_88920,Granite
TEST_88921,Granite
TEST_88922,Granite
TEST_88923,Granite
TEST_88924,Granite
TEST_88925,Granite
TEST_88926,Granite
TEST_88927,Granite
TEST_88928,Granite
TEST_88929,Granite
TEST_88930,Granite
TEST_88931,Granite
TEST_88932,Granite
TEST_88933,Granite
TEST_88934,Granite
TEST_88935,Granite
TEST_88936,Granite
TEST_88937,Granite
TEST_88938,Granite
TEST_88939,Granite
TEST_88940,Granite
TEST_88941,Granite
TEST_88942,Granite
TEST_88943,Granite
TEST_88944,Granite
TEST_88945,Granite
TEST_88946,Granite
TEST_88947,Granite
TEST_88948,Granite
TEST_88949,Granite
TEST_88950,Granite
TEST_88951,Granite
TEST_88952,Granite
TEST_88953,Granite
TEST_88954,Granite
TEST_88955,Granite
TEST_88956,Granite
TEST_88957,Granite
TEST_88958,Granite
TEST_88959,Granite
TEST_88960,Granite
TEST_88961,Granite
TEST_88962,Granite
TEST_88963,Granite
TEST_88964,Granite
TEST_88965,Granite
TEST_88966,Granite
TEST_88967,Granite
TEST_88968,Granite
TEST_88969,Granite
TEST_88970,Granite
TEST_88971,Granite
TEST_88972,Granite
TEST_88973,Granite
TEST_88974,Granite
TEST_88975,Granite
TEST_88976,Granite
TEST_88977,Granite
TEST_88978,Granite
TEST_88979,Granite
TEST_88980,Granite
TEST_88981,Granite
TEST_88982,Granite
TEST_88983,Granite
TEST_88984,Granite
TEST_88985,Granite
TEST_88986,Granite
TEST_88987,Granite
TEST_88988,Granite
TEST_88989,Granite
TEST_88990,Granite
TEST_88991,Granite
TEST_88992,Granite
TEST_88993,Granite
TEST_88994,Granite
TEST_88995,Granite
TEST_88996,Granite
TEST_88997,Granite
TEST_88998,Granite
TEST_88999,Granite
TEST_89000,Granite
TEST_89001,Granite
TEST_89002,Granite
TEST_89003,Granite
TEST_89004,Granite
TEST_89005,Granite
TEST_89006,Granite
TEST_89007,Granite
TEST_89008,Granite
TEST_89009,Granite
TEST_89010,Granite
TEST_89011,Granite
TEST_89012,Granite
TEST_89013,Weathered_Rock
TEST_89014,Granite
TEST_89015,Granite
TEST_89016,Granite
TEST_89017,Weathered_Rock
TEST_89018,Granite
TEST_89019,Granite
TEST_89020,Granite
TEST_89021,Granite
TEST_89022,Granite
TEST_89023,Granite
TEST_89024,Granite
TEST_89025,Granite
TEST_89026,Granite
TEST_89027,Granite
TEST_89028,Granite
TEST_89029,Granite
TEST_89030,Granite
TEST_89031,Granite
TEST_89032,Granite
TEST_89033,Granite
TEST_89034,Weathered_Rock
TEST_89035,Weathered_Rock
TEST_89036,Granite
TEST_89037,Granite
TEST_89038,Granite
TEST_89039,Granite
TEST_89040,Granite
TEST_89041,Granite
TEST_89042,Granite
TEST_89043,Granite
TEST_89044,Granite
TEST_89045,Granite
TEST_89046,Granite
TEST_89047,Granite
TEST_89048,Granite
TEST_89049,Granite
TEST_89050,Granite
TEST_89051,Granite
TEST_89052,Granite
TEST_89053,Granite
TEST_89054,Weathered_Rock
TEST_89055,Granite
TEST_89056,Weathered_Rock
TEST_89057,Granite
TEST_89058,Granite
TEST_89059,Granite
TEST_89060,Granite
TEST_89061,Granite
TEST_89062,Granite
TEST_89063,Granite
TEST_89064,Granite
TEST_89065,Granite
TEST_89066,Granite
TEST_89067,Granite
TEST_89068,Granite
TEST_89069,Granite
TEST_89070,Granite
TEST_89071,Granite
TEST_89072,Granite
TEST_89073,Granite
TEST_89074,Granite
TEST_89075,Granite
TEST_89076,Granite
TEST_89077,Granite
TEST_89078,Granite
TEST_89079,Granite
TEST_89080,Granite
TEST_89081,Granite
TEST_89082,Granite
TEST_89083,Granite
TEST_89084,Granite
TEST_89085,Granite
TEST_89086,Granite
TEST_89087,Granite
TEST_89088,Granite
TEST_89089,Granite
TEST_89090,Granite
TEST_89091,Granite
TEST_89092,Granite
TEST_89093,Granite
TEST_89094,Granite
TEST_89095,Granite
TEST_89096,Granite
TEST_89097,Granite
TEST_89098,Granite
TEST_89099,Granite
TEST_89100,Granite
TEST_89101,Granite
TEST_89102,Granite
TEST_89103,Granite
TEST_89104,Granite
TEST_89105,Granite
TEST_89106,Granite
TEST_89107,Granite
TEST_89108,Granite
TEST_89109,Granite
TEST_89110,Granite
TEST_89111,Granite
TEST_89112,Granite
TEST_89113,Granite
TEST_89114,Granite
TEST_89115,Granite
TEST_89116,Granite
TEST_89117,Granite
TEST_89118,Granite
TEST_89119,Granite
TEST_89120,Granite
TEST_89121,Granite
TEST_89122,Granite
TEST_89123,Granite
TEST_89124,Granite
TEST_89125,Granite
TEST_89126,Granite
TEST_89127,Granite
TEST_89128,Granite
TEST_89129,Granite
TEST_89130,Granite
TEST_89131,Granite
TEST_89132,Granite
TEST_89133,Granite
TEST_89134,Granite
TEST_89135,Granite
TEST_89136,Granite
TEST_89137,Granite
TEST_89138,Granite
TEST_89139,Granite
TEST_89140,Granite
TEST_89141,Granite
TEST_89142,Granite
TEST_89143,Granite
TEST_89144,Granite
TEST_89145,Granite
TEST_89146,Granite
TEST_89147,Granite
TEST_89148,Granite
TEST_89149,Granite
TEST_89150,Granite
TEST_89151,Granite
TEST_89152,Granite
TEST_89153,Granite
TEST_89154,Granite
TEST_89155,Granite
TEST_89156,Granite
TEST_89157,Granite
TEST_89158,Granite
TEST_89159,Granite
TEST_89160,Granite
TEST_89161,Granite
TEST_89162,Granite
TEST_89163,Granite
TEST_89164,Granite
TEST_89165,Granite
TEST_89166,Granite
TEST_89167,Granite
TEST_89168,Granite
TEST_89169,Granite
TEST_89170,Granite
TEST_89171,Granite
TEST_89172,Granite
TEST_89173,Weathered_Rock
TEST_89174,Granite
TEST_89175,Granite
TEST_89176,Granite
TEST_89177,Granite
TEST_89178,Granite
TEST_89179,Granite
TEST_89180,Granite
TEST_89181,Granite
TEST_89182,Granite
TEST_89183,Granite
TEST_89184,Granite
TEST_89185,Granite
TEST_89186,Granite
TEST_89187,Granite
TEST_89188,Granite
TEST_89189,Granite
TEST_89190,Granite
TEST_89191,Granite
TEST_89192,Granite
TEST_89193,Granite
TEST_89194,Granite
TEST_89195,Granite
TEST_89196,Granite
TEST_89197,Granite
TEST_89198,Granite
TEST_89199,Granite
TEST_89200,Granite
TEST_89201,Granite
TEST_89202,Granite
TEST_89203,Granite
TEST_89204,Granite
TEST_89205,Granite
TEST_89206,Granite
TEST_89207,Granite
TEST_89208,Granite
TEST_89209,Granite
TEST_89210,Granite
TEST_89211,Granite
TEST_89212,Weathered_Rock
TEST_89213,Etc
TEST_89214,Granite
TEST_89215,Granite
TEST_89216,Granite
TEST_89217,Granite
TEST_89218,Granite
TEST_89219,Granite
TEST_89220,Granite
TEST_89221,Granite
TEST_89222,Granite
TEST_89223,Granite
TEST_89224,Granite
TEST_89225,Granite
TEST_89226,Granite
TEST_89227,Granite
TEST_89228,Granite
TEST_89229,Granite
TEST_89230,Granite
TEST_89231,Granite
TEST_89232,Granite
TEST_89233,Granite
TEST_89234,Granite
TEST_89235,Granite
TEST_89236,Granite
TEST_89237,Granite
TEST_89238,Granite
TEST_89239,Granite
TEST_89240,Granite
TEST_89241,Granite
TEST_89242,Granite
TEST_89243,Granite
TEST_89244,Granite
TEST_89245,Granite
TEST_89246,Granite
TEST_89247,Granite
TEST_89248,Granite
TEST_89249,Granite
TEST_89250,Granite
TEST_89251,Granite
TEST_89252,Granite
TEST_89253,Granite
TEST_89254,Granite
TEST_89255,Granite
TEST_89256,Granite
TEST_89257,Granite
TEST_89258,Granite
TEST_89259,Granite
TEST_89260,Granite
TEST_89261,Granite
TEST_89262,Weathered_Rock
TEST_89263,Weathered_Rock
TEST_89264,Granite
TEST_89265,Granite
TEST_89266,Granite
TEST_89267,Granite
TEST_89268,Granite
TEST_89269,Granite
TEST_89270,Granite
TEST_89271,Granite
TEST_89272,Granite
TEST_89273,Granite
TEST_89274,Weathered_Rock
TEST_89275,Granite
TEST_89276,Granite
TEST_89277,Granite
TEST_89278,Granite
TEST_89279,Granite
TEST_89280,Granite
TEST_89281,Granite
TEST_89282,Granite
TEST_89283,Granite
TEST_89284,Granite
TEST_89285,Granite
TEST_89286,Granite
TEST_89287,Granite
TEST_89288,Granite
TEST_89289,Granite
TEST_89290,Granite
TEST_89291,Granite
TEST_89292,Granite
TEST_89293,Granite
TEST_89294,Granite
TEST_89295,Granite
TEST_89296,Weathered_Rock
TEST_89297,Granite
TEST_89298,Granite
TEST_89299,Granite
TEST_89300,Granite
TEST_89301,Granite
TEST_89302,Granite
TEST_89303,Granite
TEST_89304,Granite
TEST_89305,Granite
TEST_89306,Granite
TEST_89307,Granite
TEST_89308,Granite
TEST_89309,Granite
TEST_89310,Granite
TEST_89311,Granite
TEST_89312,Granite
TEST_89313,Granite
TEST_89314,Granite
TEST_89315,Granite
TEST_89316,Granite
TEST_89317,Granite
TEST_89318,Granite
TEST_89319,Granite
TEST_89320,Granite
TEST_89321,Granite
TEST_89322,Granite
TEST_89323,Granite
TEST_89324,Granite
TEST_89325,Granite
TEST_89326,Granite
TEST_89327,Granite
TEST_89328,Granite
TEST_89329,Granite
TEST_89330,Granite
TEST_89331,Weathered_Rock
TEST_89332,Weathered_Rock
TEST_89333,Granite
TEST_89334,Weathered_Rock
TEST_89335,Weathered_Rock
TEST_89336,Granite
TEST_89337,Granite
TEST_89338,Etc
TEST_89339,Granite
TEST_89340,Granite
TEST_89341,Weathered_Rock
TEST_89342,Granite
TEST_89343,Weathered_Rock
TEST_89344,Weathered_Rock
TEST_89345,Weathered_Rock
TEST_89346,Granite
TEST_89347,Granite
TEST_89348,Granite
TEST_89349,Granite
TEST_89350,Granite
TEST_89351,Granite
TEST_89352,Granite
TEST_89353,Granite
TEST_89354,Granite
TEST_89355,Granite
TEST_89356,Granite
TEST_89357,Granite
TEST_89358,Granite
TEST_89359,Granite
TEST_89360,Granite
TEST_89361,Etc
TEST_89362,Granite
TEST_89363,Granite
TEST_89364,Granite
TEST_89365,Granite
TEST_89366,Weathered_Rock
TEST_89367,Weathered_Rock
TEST_89368,Granite
TEST_89369,Granite
TEST_89370,Granite
TEST_89371,Granite
TEST_89372,Granite
TEST_89373,Granite
TEST_89374,Granite
TEST_89375,Granite
TEST_89376,Granite
TEST_89377,Granite
TEST_89378,Granite
TEST_89379,Granite
TEST_89380,Granite
TEST_89381,Granite
TEST_89382,Granite
TEST_89383,Granite
TEST_89384,Granite
TEST_89385,Granite
TEST_89386,Granite
TEST_89387,Granite
TEST_89388,Granite
TEST_89389,Granite
TEST_89390,Granite
TEST_89391,Granite
TEST_89392,Granite
TEST_89393,Granite
TEST_89394,Granite
TEST_89395,Granite
TEST_89396,Granite
TEST_89397,Granite
TEST_89398,Granite
TEST_89399,Granite
TEST_89400,Granite
TEST_89401,Granite
TEST_89402,Granite
TEST_89403,Granite
TEST_89404,Granite
TEST_89405,Granite
TEST_89406,Granite
TEST_89407,Granite
TEST_89408,Granite
TEST_89409,Granite
TEST_89410,Granite
TEST_89411,Granite
TEST_89412,Granite
TEST_89413,Granite
TEST_89414,Granite
TEST_89415,Granite
TEST_89416,Granite
TEST_89417,Granite
TEST_89418,Granite
TEST_89419,Granite
TEST_89420,Granite
TEST_89421,Granite
TEST_89422,Granite
TEST_89423,Granite
TEST_89424,Granite
TEST_89425,Granite
TEST_89426,Granite
TEST_89427,Granite
TEST_89428,Granite
TEST_89429,Granite
TEST_89430,Granite
TEST_89431,Granite
TEST_89432,Granite
TEST_89433,Granite
TEST_89434,Granite
TEST_89435,Granite
TEST_89436,Granite
TEST_89437,Granite
TEST_89438,Granite
TEST_89439,Granite
TEST_89440,Granite
TEST_89441,Granite
TEST_89442,Granite
TEST_89443,Granite
TEST_89444,Granite
TEST_89445,Granite
TEST_89446,Granite
TEST_89447,Granite
TEST_89448,Granite
TEST_89449,Granite
TEST_89450,Granite
TEST_89451,Granite
TEST_89452,Granite
TEST_89453,Granite
TEST_89454,Granite
TEST_89455,Granite
TEST_89456,Granite
TEST_89457,Granite
TEST_89458,Granite
TEST_89459,Granite
TEST_89460,Weathered_Rock
TEST_89461,Granite
TEST_89462,Granite
TEST_89463,Granite
TEST_89464,Granite
TEST_89465,Granite
TEST_89466,Granite
TEST_89467,Granite
TEST_89468,Granite
TEST_89469,Granite
TEST_89470,Granite
TEST_89471,Granite
TEST_89472,Weathered_Rock
TEST_89473,Granite
TEST_89474,Granite
TEST_89475,Granite
TEST_89476,Granite
TEST_89477,Granite
TEST_89478,Granite
TEST_89479,Granite
TEST_89480,Granite
TEST_89481,Granite
TEST_89482,Granite
TEST_89483,Granite
TEST_89484,Granite
TEST_89485,Granite
TEST_89486,Granite
TEST_89487,Granite
TEST_89488,Granite
TEST_89489,Granite
TEST_89490,Granite
TEST_89491,Granite
TEST_89492,Granite
TEST_89493,Granite
TEST_89494,Granite
TEST_89495,Granite
TEST_89496,Granite
TEST_89497,Granite
TEST_89498,Granite
TEST_89499,Granite
TEST_89500,Granite
TEST_89501,Granite
TEST_89502,Granite
TEST_89503,Granite
TEST_89504,Granite
TEST_89505,Granite
TEST_89506,Granite
TEST_89507,Granite
TEST_89508,Granite
TEST_89509,Granite
TEST_89510,Granite
TEST_89511,Granite
TEST_89512,Granite
TEST_89513,Granite
TEST_89514,Granite
TEST_89515,Granite
TEST_89516,Granite
TEST_89517,Granite
TEST_89518,Granite
TEST_89519,Granite
TEST_89520,Granite
TEST_89521,Granite
TEST_89522,Granite
TEST_89523,Weathered_Rock
TEST_89524,Granite
TEST_89525,Granite
TEST_89526,Granite
TEST_89527,Granite
TEST_89528,Granite
TEST_89529,Weathered_Rock
TEST_89530,Granite
TEST_89531,Granite
TEST_89532,Granite
TEST_89533,Granite
TEST_89534,Granite
TEST_89535,Granite
TEST_89536,Granite
TEST_89537,Granite
TEST_89538,Granite
TEST_89539,Granite
TEST_89540,Granite
TEST_89541,Granite
TEST_89542,Granite
TEST_89543,Granite
TEST_89544,Granite
TEST_89545,Granite
TEST_89546,Granite
TEST_89547,Granite
TEST_89548,Granite
TEST_89549,Granite
TEST_89550,Weathered_Rock
TEST_89551,Weathered_Rock
TEST_89552,Weathered_Rock
TEST_89553,Weathered_Rock
TEST_89554,Weathered_Rock
TEST_89555,Granite
TEST_89556,Weathered_Rock
TEST_89557,Weathered_Rock
TEST_89558,Weathered_Rock
TEST_89559,Weathered_Rock
TEST_89560,Weathered_Rock
TEST_89561,Weathered_Rock
TEST_89562,Weathered_Rock
TEST_89563,Granite
TEST_89564,Granite
TEST_89565,Granite
TEST_89566,Granite
TEST_89567,Granite
TEST_89568,Granite
TEST_89569,Granite
TEST_89570,Granite
TEST_89571,Granite
TEST_89572,Granite
TEST_89573,Granite
TEST_89574,Granite
TEST_89575,Granite
TEST_89576,Granite
TEST_89577,Granite
TEST_89578,Granite
TEST_89579,Granite
TEST_89580,Granite
TEST_89581,Granite
TEST_89582,Granite
TEST_89583,Granite
TEST_89584,Granite
TEST_89585,Granite
TEST_89586,Granite
TEST_89587,Granite
TEST_89588,Granite
TEST_89589,Granite
TEST_89590,Granite
TEST_89591,Granite
TEST_89592,Granite
TEST_89593,Granite
TEST_89594,Granite
TEST_89595,Granite
TEST_89596,Granite
TEST_89597,Granite
TEST_89598,Granite
TEST_89599,Granite
TEST_89600,Granite
TEST_89601,Granite
TEST_89602,Granite
TEST_89603,Granite
TEST_89604,Granite
TEST_89605,Granite
TEST_89606,Granite
TEST_89607,Granite
TEST_89608,Granite
TEST_89609,Granite
TEST_89610,Granite
TEST_89611,Weathered_Rock
TEST_89612,Granite
TEST_89613,Granite
TEST_89614,Granite
TEST_89615,Granite
TEST_89616,Granite
TEST_89617,Granite
TEST_89618,Granite
TEST_89619,Granite
TEST_89620,Granite
TEST_89621,Granite
TEST_89622,Granite
TEST_89623,Granite
TEST_89624,Granite
TEST_89625,Granite
TEST_89626,Granite
TEST_89627,Granite
TEST_89628,Granite
TEST_89629,Weathered_Rock
TEST_89630,Weathered_Rock
TEST_89631,Granite
TEST_89632,Granite
TEST_89633,Granite
TEST_89634,Granite
TEST_89635,Granite
TEST_89636,Weathered_Rock
TEST_89637,Granite
TEST_89638,Granite
TEST_89639,Granite
TEST_89640,Granite
TEST_89641,Granite
TEST_89642,Granite
TEST_89643,Granite
TEST_89644,Granite
TEST_89645,Granite
TEST_89646,Granite
TEST_89647,Granite
TEST_89648,Granite
TEST_89649,Granite
TEST_89650,Granite
TEST_89651,Granite
TEST_89652,Granite
TEST_89653,Granite
TEST_89654,Granite
TEST_89655,Granite
TEST_89656,Granite
TEST_89657,Granite
TEST_89658,Granite
TEST_89659,Granite
TEST_89660,Granite
TEST_89661,Granite
TEST_89662,Granite
TEST_89663,Granite
TEST_89664,Weathered_Rock
TEST_89665,Granite
TEST_89666,Granite
TEST_89667,Weathered_Rock
TEST_89668,Granite
TEST_89669,Weathered_Rock
TEST_89670,Granite
TEST_89671,Granite
TEST_89672,Granite
TEST_89673,Granite
TEST_89674,Granite
TEST_89675,Granite
TEST_89676,Granite
TEST_89677,Granite
TEST_89678,Granite
TEST_89679,Granite
TEST_89680,Granite
TEST_89681,Granite
TEST_89682,Weathered_Rock
TEST_89683,Granite
TEST_89684,Granite
TEST_89685,Granite
TEST_89686,Granite
TEST_89687,Granite
TEST_89688,Granite
TEST_89689,Granite
TEST_89690,Granite
TEST_89691,Granite
TEST_89692,Granite
TEST_89693,Granite
TEST_89694,Granite
TEST_89695,Granite
TEST_89696,Granite
TEST_89697,Granite
TEST_89698,Granite
TEST_89699,Granite
TEST_89700,Granite
TEST_89701,Granite
TEST_89702,Granite
TEST_89703,Granite
TEST_89704,Granite
TEST_89705,Granite
TEST_89706,Granite
TEST_89707,Granite
TEST_89708,Granite
TEST_89709,Granite
TEST_89710,Weathered_Rock
TEST_89711,Weathered_Rock
TEST_89712,Weathered_Rock
TEST_89713,Granite
TEST_89714,Weathered_Rock
TEST_89715,Granite
TEST_89716,Granite
TEST_89717,Granite
TEST_89718,Granite
TEST_89719,Granite
TEST_89720,Granite
TEST_89721,Granite
TEST_89722,Granite
TEST_89723,Granite
TEST_89724,Granite
TEST_89725,Granite
TEST_89726,Granite
TEST_89727,Granite
TEST_89728,Granite
TEST_89729,Granite
TEST_89730,Granite
TEST_89731,Granite
TEST_89732,Granite
TEST_89733,Granite
TEST_89734,Granite
TEST_89735,Granite
TEST_89736,Granite
TEST_89737,Granite
TEST_89738,Granite
TEST_89739,Granite
TEST_89740,Granite
TEST_89741,Granite
TEST_89742,Granite
TEST_89743,Granite
TEST_89744,Granite
TEST_89745,Granite
TEST_89746,Granite
TEST_89747,Granite
TEST_89748,Granite
TEST_89749,Granite
TEST_89750,Granite
TEST_89751,Granite
TEST_89752,Granite
TEST_89753,Granite
TEST_89754,Granite
TEST_89755,Granite
TEST_89756,Granite
TEST_89757,Granite
TEST_89758,Granite
TEST_89759,Granite
TEST_89760,Granite
TEST_89761,Granite
TEST_89762,Granite
TEST_89763,Granite
TEST_89764,Granite
TEST_89765,Granite
TEST_89766,Granite
TEST_89767,Granite
TEST_89768,Granite
TEST_89769,Granite
TEST_89770,Granite
TEST_89771,Granite
TEST_89772,Granite
TEST_89773,Granite
TEST_89774,Granite
TEST_89775,Granite
TEST_89776,Granite
TEST_89777,Granite
TEST_89778,Granite
TEST_89779,Granite
TEST_89780,Granite
TEST_89781,Granite
TEST_89782,Granite
TEST_89783,Granite
TEST_89784,Granite
TEST_89785,Granite
TEST_89786,Granite
TEST_89787,Granite
TEST_89788,Granite
TEST_89789,Granite
TEST_89790,Granite
TEST_89791,Granite
TEST_89792,Granite
TEST_89793,Granite
TEST_89794,Granite
TEST_89795,Granite
TEST_89796,Granite
TEST_89797,Granite
TEST_89798,Granite
TEST_89799,Granite
TEST_89800,Weathered_Rock
TEST_89801,Granite
TEST_89802,Granite
TEST_89803,Granite
TEST_89804,Granite
TEST_89805,Weathered_Rock
TEST_89806,Weathered_Rock
TEST_89807,Granite
TEST_89808,Weathered_Rock
TEST_89809,Granite
TEST_89810,Granite
TEST_89811,Weathered_Rock
TEST_89812,Weathered_Rock
TEST_89813,Weathered_Rock
TEST_89814,Gneiss
TEST_89815,Weathered_Rock
TEST_89816,Weathered_Rock
TEST_89817,Granite
TEST_89818,Weathered_Rock
TEST_89819,Weathered_Rock
TEST_89820,Weathered_Rock
TEST_89821,Weathered_Rock
TEST_89822,Weathered_Rock
TEST_89823,Granite
TEST_89824,Granite
TEST_89825,Granite
TEST_89826,Granite
TEST_89827,Granite
TEST_89828,Granite
TEST_89829,Granite
TEST_89830,Granite
TEST_89831,Granite
TEST_89832,Granite
TEST_89833,Granite
TEST_89834,Granite
TEST_89835,Granite
TEST_89836,Granite
TEST_89837,Granite
TEST_89838,Granite
TEST_89839,Granite
TEST_89840,Granite
TEST_89841,Granite
TEST_89842,Granite
TEST_89843,Weathered_Rock
TEST_89844,Weathered_Rock
TEST_89845,Weathered_Rock
TEST_89846,Weathered_Rock
TEST_89847,Weathered_Rock
TEST_89848,Weathered_Rock
TEST_89849,Granite
TEST_89850,Granite
TEST_89851,Granite
TEST_89852,Granite
TEST_89853,Granite
TEST_89854,Granite
TEST_89855,Granite
TEST_89856,Granite
TEST_89857,Granite
TEST_89858,Granite
TEST_89859,Granite
TEST_89860,Granite
TEST_89861,Granite
TEST_89862,Granite
TEST_89863,Granite
TEST_89864,Granite
TEST_89865,Granite
TEST_89866,Granite
TEST_89867,Weathered_Rock
TEST_89868,Granite
TEST_89869,Granite
